datetime,low,open,close,high,volume,total_turnover,open_interest
2023-10-10 14:18:00,144938.25598654692,144938.25598654692,145045.28926754356,145088.52067299857,581.0,87532700.0,116553.0
2023-10-10 14:19:00,144794.26401548905,145052.95558906175,144913.02686587625,145096.55052772255,750.0,112952600.0,116728.0
2023-10-10 14:20:00,144852.1877996986,144912.53467940816,145022.2187970955,145022.2187970955,471.0,70912300.0,116784.0
2023-10-10 14:21:00,144799.0512204094,145019.17236305148,144919.20145097398,145021.7402277413,503.0,74993550.0,116887.0
2023-10-10 14:22:00,144926.84901925502,144942.45696119012,145255.40330942528,145354.08065331588,1097.0,164807700.0,116697.0
2023-10-10 14:23:00,145112.40209436644,145236.58285773045,145176.2262841277,145247.9090613056,497.0,74713750.0,116694.0
2023-10-10 14:24:00,145155.86346724277,145187.76811892394,145317.47338099894,145542.89259811738,1295.0,195578400.0,116646.0
2023-10-10 14:25:00,145176.7409972062,145297.7855098298,145208.65056647756,145309.11248993024,393.0,58787550.0,116686.0
2023-10-10 14:26:00,145179.76226159785,145223.0030744988,145332.11780725716,145427.890585525,709.0,107202900.0,116767.0
2023-10-10 14:27:00,145311.1290087651,145365.6876269139,145343.04576182604,145536.59232476246,868.0,131129000.0,116713.0
2023-10-10 14:28:00,145188.37364670413,145350.01798684392,145350.01798684392,145381.94120871593,412.0,61480700.0,116752.0
2023-10-10 14:29:00,145235.13792335876,145342.24341632135,145267.0687647683,145385.48722646484,343.0,51697000.0,116804.0
2023-10-10 14:30:00,145276.91157826208,145276.91157826208,145568.26171875003,145601.96254797152,668.0,99886900.0,116736.0
2023-10-10 14:31:00,145359.7711441081,145619.1811397383,145451.20468507678,145624.1446821636,751.0,113159950.0,116711.0
2023-10-10 14:32:00,145416.26904184275,145449.96099476214,145470.83051152583,145616.92784459627,519.0,77768400.0,116651.0
2023-10-10 14:33:00,145349.60138187616,145481.80586868746,145363.07681757005,145481.80586868746,334.0,49769700.0,116653.0
2023-10-10 14:34:00,145366.48819883226,145399.47359847734,145478.08489296213,145574.18446343907,416.0,62096550.0,116641.0
2023-10-10 14:35:00,145499.343047539,145521.97360183194,145563.16863780993,145629.0272643848,612.0,91700500.0,116599.0
2023-10-10 14:36:00,145577.90551749629,145626.56031081578,145619.41051582017,145873.60816235314,1657.0,250268150.0,116339.0
2023-10-10 14:37:00,145581.0241299742,145612.92579153695,145656.1504413392,145742.59974094378,816.0,122356200.0,116577.0
2023-10-10 14:38:00,145578.34049782492,145621.5634036054,145632.88673239123,145696.6858863806,379.0,57318250.0,116547.0
2023-10-10 14:39:00,145230.13741009048,145647.99642510337,145337.0977167066,145647.99642510337,1357.0,204985700.0,116367.0
2023-10-10 14:40:00,145190.45669358998,145265.53961161713,145272.16446124765,145358.58738614884,611.0,91782200.0,116380.0
2023-10-10 14:41:00,145242.41564825794,145317.49901167088,145338.03391258014,145392.5823750838,368.0,55248450.0,116358.0
2023-10-10 14:42:00,145279.41725041904,145343.17246121453,145402.0215737677,145413.3533886287,439.0,65681150.0,116345.0
2023-10-10 14:43:00,145356.04231947934,145399.241159051,145549.35220894596,145549.35220894596,477.0,71824050.0,116164.0
2023-10-10 14:44:00,145387.85974938032,145496.8448774442,145451.5844464335,145496.8448774442,263.0,39616550.0,116192.0
2023-10-10 14:45:00,145386.36038997356,145463.5733523788,145429.56123669466,145557.60586165058,313.0,46600700.0,116213.0
2023-10-10 14:46:00,145397.7379732998,145429.59786191996,145420.41677067283,145515.99643653329,305.0,46166350.0,116179.0
2023-10-10 14:47:00,145395.26059194063,145430.37017861765,145671.2956251618,145734.93614634566,1062.0,160527600.0,115890.0
2023-10-10 14:48:00,145625.4262736435,145691.32653941738,145657.25269225458,145754.97937663953,673.0,101147550.0,115888.0
2023-10-10 14:49:00,145465.00315092498,145626.35554519636,145562.7267155276,145670.81207538047,619.0,93196950.0,115839.0
2023-10-10 14:50:00,145397.4330627051,145558.7640352392,145492.84332354463,145590.56745551905,492.0,74002150.0,115780.0
2023-10-10 14:51:00,145327.95506434207,145438.52480282277,145339.33945620593,145470.3066625156,490.0,73728700.0,115632.0
2023-10-10 14:52:00,145241.798616582,145319.91022500023,145284.9577096554,145438.01153136935,490.0,72521400.0,115511.0
2023-10-10 14:53:00,145211.49734936416,145275.05457191364,145310.13348463323,145332.88737396486,499.0,74399250.0,115444.0
2023-10-10 14:54:00,145242.1376422031,145317.05180008325,145245.33417730298,145374.78279342398,423.0,63111550.0,115328.0
2023-10-10 14:55:00,145235.57548839308,145235.57548839308,145343.51599639127,145343.51599639127,302.0,45392400.0,115276.0
2023-10-10 14:56:00,145306.74209480165,145339.76902846133,145338.48527458793,145457.79886987997,383.0,57567800.0,115209.0
2023-10-10 14:57:00,145298.368242656,145341.50225969058,145404.93612028504,145416.35320702242,351.0,53043900.0,115060.0
2023-10-10 14:58:00,145315.6074358527,145390.3595740967,145422.00645836972,145485.3002269157,990.0,149033500.0,114580.0
2023-10-10 14:59:00,145336.73400525854,145401.9899211218,145393.4057843996,145491.055652936,760.0,114004950.0,114100.0
2023-10-10 15:00:00,145238.77757547903,145322.38651629782,145276.11008979706,145382.87801385846,1346.0,202854450.0,113144.0
2023-10-11 09:01:00,145631.75838216505,146020.77058642116,145712.27739348816,146769.02454068823,4542.0,687710300.0,113485.0
2023-10-11 09:02:00,145637.22116389114,145705.72771725294,145993.7310707482,146032.29056017418,2124.0,320928750.0,113911.0
2023-10-11 09:03:00,146022.24523031933,146038.62324994963,146610.1391284552,146673.48635420407,3024.0,458711300.0,114211.0
2023-10-11 09:04:00,146322.05586641023,146560.09179926562,146589.23762895612,146667.30809582095,2061.0,313122000.0,114380.0
2023-10-11 09:05:00,146560.7282235745,146642.46064659196,146951.53222919704,147064.77007831392,3361.0,512267650.0,114539.0
2023-10-11 09:06:00,146776.7806615067,146972.17501458307,146883.1489043087,147003.80466484991,1456.0,222347900.0,114859.0
2023-10-11 09:07:00,146902.77712749818,146935.90670655048,147130.2145922747,147277.78298001474,2136.0,325452900.0,115335.0
2023-10-11 09:08:00,146989.93829454415,147156.56808773582,146992.51367631427,147447.5654864274,1749.0,265282950.0,115711.0
2023-10-11 09:09:00,146813.32132863512,146910.92254810518,146952.62635160814,147009.58691746986,1368.0,208665200.0,115788.0
2023-10-11 09:10:00,146770.44482020847,146980.35492442542,146890.99704948583,147034.92477051556,803.0,121576650.0,115912.0
2023-10-11 09:11:00,146865.15929714497,146865.15929714497,146960.44156806645,147015.00633396817,570.0,87007600.0,116041.0
2023-10-11 09:12:00,146684.2856649932,146932.97405241273,146747.74425064266,146944.40030709244,1189.0,180694850.0,115926.0
2023-10-11 09:13:00,146699.03308852017,146742.20056309892,146796.79662140633,146914.87046141393,671.0,100192200.0,116143.0
2023-10-11 09:14:00,146630.2630673115,146820.23088308694,146750.91260348004,146900.26375574412,882.0,132674600.0,116206.0
2023-10-11 09:15:00,146728.91954615782,146728.91954615782,146884.83496647756,146928.00928313565,572.0,85403500.0,116340.0
2023-10-11 09:16:00,146893.31387863704,146937.53025491376,147145.15663891513,147240.36177152177,1156.0,175189250.0,116510.0
2023-10-11 09:17:00,147108.13014050722,147142.1915695682,147407.06562714188,147473.9114976011,1926.0,294213750.0,116720.0
2023-10-11 09:18:00,147255.71921001087,147405.6828581937,147300.44434750624,147430.0496950724,1135.0,173782600.0,116913.0
2023-10-11 09:19:00,147193.63089696172,147348.2626224663,147236.8423974785,147348.2626224663,690.0,105258250.0,117073.0
2023-10-11 09:20:00,147159.0498800181,147193.303643863,147213.68135199527,147320.4861615187,526.0,79930250.0,117101.0
2023-10-11 09:21:00,147221.39226255455,147222.42213086787,147264.61389533296,147468.97686954148,729.0,111515450.0,117248.0
2023-10-11 09:22:00,147088.31729867117,147229.3911945823,147102.19367824914,147240.8112003821,808.0,122194550.0,117246.0
2023-10-11 09:23:00,147097.68625478476,147129.49257879436,147174.7755735343,147284.04930988327,585.0,89286650.0,117299.0
2023-10-11 09:24:00,147008.68957166123,147171.42418583232,147138.35008996562,147203.2251187461,401.0,60940900.0,117267.0
2023-10-11 09:25:00,147061.5446274015,147096.13885785916,147286.59387231286,147364.4055222519,625.0,95164150.0,117271.0
2023-10-11 09:26:00,147091.24281743937,147310.5406741803,147103.93229211072,147321.9556173166,473.0,70977050.0,117298.0
2023-10-11 09:27:00,147085.7295689163,147097.1353434093,147117.544263441,147215.39097596944,423.0,63200100.0,117309.0
2023-10-11 09:28:00,146969.9206687708,147153.04913418068,147151.77343683358,147164.45662373115,538.0,81888000.0,117230.0
2023-10-11 09:29:00,147082.49637588472,147125.71331116228,147125.71331116228,147255.36411699498,408.0,61570200.0,117270.0
2023-10-11 09:30:00,147127.31786527103,147127.31786527103,147208.4327079622,147294.87030865095,420.0,63349300.0,117317.0
2023-10-11 09:31:00,147105.45596291975,147200.911670231,147116.85865703307,147244.13293344807,329.0,50484900.0,117367.0
2023-10-11 09:32:00,146536.62689397176,147064.45824294083,146725.93652312056,147075.8861310876,2127.0,322933900.0,117082.0
2023-10-11 09:33:00,146578.3212720329,146723.9347749934,146612.614382994,146757.23122666418,1077.0,163845200.0,117041.0
2023-10-11 09:34:00,146614.93943069986,146658.14439242755,146646.71823742482,146733.12816088027,879.0,134460900.0,117056.0
2023-10-11 09:35:00,146410.89509439113,146669.77008158946,146627.59106271123,146702.59661011165,1595.0,243308000.0,117172.0
2023-10-11 09:36:00,146562.21296233113,146625.80907943225,146701.7380066876,146744.94975774534,650.0,98811150.0,117232.0
2023-10-11 09:37:00,146514.11187237958,146718.79750826603,146600.5479428708,146718.79750826603,743.0,113443300.0,117348.0
2023-10-11 09:38:00,146558.02157966566,146558.02157966566,146815.8887751621,146830.3927840328,783.0,119605200.0,117240.0
2023-10-11 09:39:00,146727.04945987195,146790.6635006437,146770.2643941784,146845.28634887072,473.0,72095600.0,117287.0
2023-10-11 09:40:00,146788.81824535088,146800.2211635161,146898.70327441322,146973.73480832495,613.0,93445250.0,117334.0
2023-10-11 09:41:00,146851.54000341182,146897.84672466735,146897.79298874107,146987.31277720915,545.0,83246950.0,117240.0
2023-10-11 09:42:00,146922.42755879322,146929.90326955725,147008.85032371434,147154.93717639236,934.0,142813200.0,117233.0
2023-10-11 09:43:00,146893.033778717,146999.88197900334,146924.8487456541,147031.69694594044,453.0,69286850.0,117352.0
2023-10-11 09:44:00,146890.5791114442,146967.1429423188,146954.2277094477,146998.96724132056,281.0,43043600.0,117404.0
2023-10-11 09:45:00,146904.42165863296,146936.2521503636,146959.0374887159,147022.69847217726,235.0,35915000.0,117422.0
2023-10-11 09:46:00,146915.29972752044,146982.8150544959,147085.87832084467,147153.39364782014,637.0,96788550.0,117440.0
2023-10-11 09:47:00,146981.67384421598,147088.59365425206,147024.90212432764,147088.59365425206,253.0,38774450.0,117496.0
