date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale
2018-02-09,3774.6516969448458,3791.0213498408993,3815.958394753467,3767.5976220236817,73232.0,2723882390.0,161219.0,-0.7891312052205527,11,price_volume_up_oi_down,3.743329990890123,0.004818546170105575,0.018892180901558087,0.95,0.6785714285714286,-14619.0,-0.0831390256941048,0.00400597148003657,0.031194009802328948,-1.8842879033433213,1.8842879033433213,11.201387762893424,10.915810239203054,0.21638984558083862,0.8901499066452434,3.743329990890123,0,1.0,1.0
2018-02-12,3791.72138378807,3839.5362849803137,3845.191361518701,3777.0618309327824,68932.0,2585945490.0,160769.0,-0.8468480406702606,11,price_volume_up_oi_down,2.8419594343193797,0.01279732575007797,0.018975544662672705,1.0,0.8620689655172413,-11770.0,-0.0682164612058723,-0.01257485107662313,0.025240122570192362,-1.4869084636655532,1.4869084636655532,11.140875790401468,11.047706975279482,0.18698631322300407,0.3360754259911534,2.8419594343193797,0,1.0,1.0
2018-02-13,3850.91807658612,3857.932117733205,3869.0997598328186,3832.5536742942622,68574.0,2599971160.0,152956.0,-0.8022368441900266,11,price_volume_up_oi_down,2.969607265490649,0.004791160022332042,0.02121124148504827,1.0,0.8666666666666667,-17686.0,-0.10364388603040284,-0.02895924889412399,0.03296522037416056,-1.5280983124182954,1.5280983124182954,11.135668733125653,11.03590090607559,0.16010669480903328,0.420297711587305,2.969607265490649,0,1.0,1.0
2018-02-14,3854.273550783882,3817.072889035114,3859.863093797624,3809.129619531879,45207.0,1700907620.0,145893.0,-1.171621534206459,11,price_volume_up_oi_down,3.0365378865826838,-0.010590966209664376,0.01461362764103269,0.9,0.8064516129032258,-23890.0,-0.1407090226936737,-0.031938155202783286,0.03457472372648196,-2.121924258941651,2.121924258941651,10.719007221086263,11.13827226176356,0.13523087057185545,-2.0911674568917573,3.0365378865826838,0,1.0,1.0
2018-02-22,3793.0538030610087,3810.959051104169,3821.791940772655,3779.094854823773,59071.0,2200994210.0,149479.0,-0.9284158044936738,11,price_volume_up_oi_down,2.2870600303624413,-0.0016017084579410534,0.010103077737877664,0.85,0.78125,-18786.0,-0.11164532136808011,-0.03849881533466226,0.03457472372648196,-1.4269569526245636,1.4269569526245636,10.986495389225194,11.033297377437684,0.16010669480903328,-0.19716545027661736,2.2870600303624413,0,1.0,1.0
2018-02-23,3804.7356998811374,3888.035445017405,3890.175636514821,3801.613833353366,103132.0,3908981660.0,161151.0,-0.4463320925018271,11,price_volume_up_oi_down,4.760975144368733,0.02022493363997291,0.025590490325404502,1.0,0.9393939393939394,-68.0,-0.00042178651399648925,-0.05658679542877017,0.028528168646883463,1.3279078649227718,1.3279078649227718,11.5437650001212,11.061082061175423,0.13523087057185545,2.407476789120557,4.760975144368733,1,2.0,2.0
2018-02-26,3899.275073131264,3902.533092842225,3917.721867346367,3884.193780644021,65765.0,2533973780.0,158010.0,-0.8765705402426657,11,price_volume_up_oi_down,1.9485441182107597,0.003728784891454451,0.016407400057226962,1.0,0.9705882352941176,-2759.0,-0.017161268652538735,-0.05658679542877017,0.028528168646883463,0.9321367181535327,0.9321367181535327,11.093843060902879,11.13827226176356,0.2044373805132853,-0.14658319998095098,1.9485441182107597,0,2.0,2.0
2018-02-27,3904.999253117286,3883.083794495962,3906.912386859928,3865.876712672208,50330.0,1920430900.0,160464.0,-1.1594682975575838,11,price_volume_up_oi_down,2.935059439136726,-0.004983762567429717,0.00651947105215922,0.9,0.8571428571428571,7508.0,0.049086011663484926,-0.05012848111176439,0.032988878520783034,2.0285399680845666,2.0285399680845666,10.826356599770406,11.114755897014266,0.10744618683411478,-1.8104193993373452,2.935059439136726,0,2.0,2.0
2018-02-28,3878.377164374183,3882.1817859629127,3892.839514325407,3867.922410677567,44109.0,1681237820.0,158010.0,-1.275994478899778,11,price_volume_up_oi_down,3.0390438389870296,-0.0002322918022855669,0.017057284160024944,0.85,0.8333333333333334,12117.0,0.08305401904135222,-0.05012848111176439,0.04135861959005416,2.1719865548270048,2.1719865548270048,10.694419122245767,11.114755897014266,0.10744618683411478,-2.6386536256096393,3.0390438389870296,0,2.0,2.0
2018-03-01,3883.711367032188,3867.758684497748,3904.046534028008,3866.386080421177,71838.0,2771190020.0,159422.0,-0.7971411904356772,11,price_volume_up_oi_down,2.868429446657433,-0.0037152050729090114,0.014904288561463863,0.8,0.7837837837837838,9943.0,0.06651770482810294,-0.0500261352968912,0.05161104975820317,1.5230797204372846,1.5230797204372846,11.182168862944899,11.040169225064037,0.18056040602791246,0.5304454376586846,2.868429446657433,0,2.0,2.0
